t,price_usd_close,volume_sum,active_count,transfers_volume_entity_adjusted_sum,fee_ema_percentile,fee_upper,fee_lower,volume_sma_zscore,volume_upper,volume_lower,address_sma_meandev,address_upper,address_lower
2024-05-26,68518.4773050655,1343475.215443687,543486,3811149095.3903866,1528280.0313567764,20716347.29200596,1534563.0729578114,7055892412.8783865,9383201616.152882,4664295715.439696,673755.1428571428,946105.9833730159,770392.5944047619
2024-05-27,69385.73672562964,1532068.283469378,609338,4922761461.711628,1529227.0943849266,20716347.29200596,1529505.9354316564,6667174457.646449,9387524307.319891,4687713639.5263405,660315.7142857143,945179.2055555554,767559.0642857142
2024-05-28,68280.59426435464,1229226.8770680465,654339,7168060892.627351,1454227.0400557064,20716347.29200596,1528706.209719444,6156850675.709436,9389846653.042912,4705682313.975829,646640.4285714285,944242.7083818342,764582.102729277
2024-05-29,67573.78972130302,2636892.2154831365,559056,6175981425.18697,1749893.333912564,20716347.29200596,1528706.209719444,5826147028.886436,9391209094.888073,4719496417.881099,623997.8571428572,943327.1926631393,761362.8882892417
2024-05-30,68378.32320553702,2554641.027598963,646890,7446877735.921226,1951080.2573341639,20716347.29200596,1528706.209719444,5689847376.785012,9392213609.508827,4731909971.290592,612705.0,942632.5253086421,758058.4381834215
2024-05-31,67488.32417024332,4696657.653688971,692693,8544265316.270864,2637474.6064228658,20716347.29200596,1528706.209719444,5813493900.199133,9393553090.351341,4743663160.458701,617115.4285714285,941926.1725705467,754906.4718738977
2024-06-01,67705.14871616491,2991874.843830717,570827,2667309683.56048,2726074.6657748283,20716347.29200596,1528706.209719444,5819486515.809844,9394884930.846474,4752850435.436544,610947.0,941207.6321869489,751590.5932098766
2024-06-02,67753.80985707564,2381774.9687067023,544786,2180708596.6065693,2639999.7415077966,20716347.29200596,1528706.209719444,5586566444.555013,9395358630.374884,4755623530.178501,611132.7142857143,940478.266415344,748490.9208862433
2024-06-03,68808.69959745751,3015873.0474564605,677472,9426271150.246376,2733968.0679949624,20716347.29200596,1528706.209719444,6229924971.488548,9396426148.90237,4758379510.032965,620866.1428571428,939739.0543518518,745600.3250132275
2024-06-04,70619.76594760151,2454590.5219281926,654709,9732029964.308008,2664123.68147827,20716347.29200596,1528706.209719444,6596206267.442927,9398043874.650822,4761379278.566214,620919.0,938990.8202777776,742809.7924206349
2024-06-05,71114.46347087465,4017572.500392363,592902,10625990029.255106,3002485.886206793,20716347.29200596,1528706.209719444,7231921782.309804,9403077433.435337,4768517588.939838,625754.1428571428,938235.2048059965,740358.9285273368
2024-06-06,70799.08271358031,4677522.401399873,615280,7437591966.11061,3421245.0150050633,20716347.29200596,1528706.209719444,7230595243.7654295,9407727917.911022,4774845049.435787,621238.4285714285,937471.540440917,737696.370670194
2024-06-07,69343.5217611093,22012500.278949007,602193,8882878838.926344,8069058.83099105,20716347.29200596,1528706.209719444,7278968604.144785,9412894859.474203,4781984827.013184,608309.8571428572,936699.4587522045,734976.6301366844
2024-06-08,69307.35232829291,10789582.397161553,767808,3736261169.1091766,8749189.722533677,20716347.29200596,1528706.209719444,7431675959.22317,9418327222.766083,4788482564.968638,636450.0,935919.2590343915,732608.3647751322
2024-06-09,69646.02740206437,5112010.736366843,629416,2216462013.1253605,7839894.975991968,20716347.29200596,1528706.209719444,7436783590.154426,9424226056.40796,4795962496.723803,648540.0,935130.7184171076,730325.0926940036
2024-06-10,69482.52340832476,4575427.222662585,683740,7643383576.273162,7023778.037659623,20716347.29200596,1528706.209719444,7182085365.301109,9430258223.164764,4807553662.8737135,649435.4285714285,934334.4204805996,728211.2779320988
2024-06-11,67329.08602109464,2992287.525064649,719183,7739721773.629957,6015905.409510878,20716347.29200596,1528706.209719444,6897469909.48996,9435112497.449514,4819880504.706028,658646.0,933532.05574515,726526.7934611994
2024-06-12,68237.54074402753,3176452.848728764,686291,8003955609.099734,5306042.269315349,20716347.29200596,1528706.209719444,6522893563.753478,9438182853.380241,4829390993.868988,671987.2857142857,932724.4272707232,725058.964792769
2024-06-13,66751.05848137726,3869400.517916464,620132,6368634345.774579,4946881.831465627,20716347.29200596,1528706.209719444,6370185332.276902,9440819729.03935,4839432514.572092,672680.4285714285,931913.2019135802,723953.7441181658
2024-06-14,66010.3307548423,3485963.836011407,599175,8611530923.569656,4581652.332602072,20716347.29200596,1528706.209719444,6331421344.368804,9443352031.687738,4849969843.701159,672249.2857142857,931099.8489902997,723097.4446604939
2024-06-15,66188.60983396665,2979335.0365030468,638917,3128533307.9391456,4181073.008577315,20716347.29200596,1528706.209719444,6244603078.487371,9445590383.25833,4865496152.969629,653836.2857142857,930284.8234391535,722159.4670370371
2024-06-16,66625.38252501369,2454955.394796452,748947,2065793822.4570143,3749543.6051320992,20716347.29200596,1528706.209719444,6223079051.249036,9447473446.765476,4883930917.408173,670912.1428571428,929469.6964902999,721523.8781128749
2024-06-17,66492.79817934972,1810189.8344012643,740475,6411720261.281667,3264705.1624493906,20716347.29200596,1528706.209719444,6047127149.107393,9449016778.20387,4897556806.311586,679017.1428571428,928654.517451499,720950.6015961199
2024-06-18,65160.12415372169,2429938.7058304264,728232,8810556821.85719,3056013.5482946495,20716347.29200596,1528706.209719444,6200103584.568427,9450939786.19614,4913016240.526733,680309.8571428572,927839.0277998237,720217.7706128749
2024-06-19,64929.80450336612,2113320.128553144,632620,4682912369.840828,2820340.193359273,20716347.29200596,1528706.209719444,5725668836.102868,9451567159.320637,4925084657.4952545,672642.5714285715,927022.2053615521,719216.2041622575
2024-06-20,64855.25399240256,2093234.398954169,658354,7347716310.167469,2638563.7447579964,20716347.29200596,1528706.209719444,5865537688.158996,9452461918.88303,4938350557.605349,678102.8571428572,926203.2682275133,718025.8222486774
2024-06-21,64066.10516192014,1767345.011499673,718105,5715633329.385856,2420759.0614434155,20716347.29200596,1528706.209719444,5451838031.847024,9452656060.362745,4947006386.199522,695092.8571428572,925380.8261772485,716678.6277910052
2024-06-22,64259.33012541279,1336155.056915369,645144,6339184821.213811,2149608.0603114036,20716347.29200596,1528706.209719444,5910502533.743403,9453215813.387766,4964266404.370098,695982.4285714285,924556.6423015872,715716.983095238
2024-06-23,63216.66424396606,953721.1869041506,529108,2292522209.5586624,1850636.3419595903,20716347.29200596,1528706.209719444,5942892303.329354,9453566808.934647,4983389431.638094,664576.8571428572,923730.3865079365,714543.1817460316
2024-06-24,60318.180447384606,1208680.343915664,752888,8783686364.677238,1690147.3424486087,20716347.29200596,1528706.209719444,6281744603.814436,9454482678.533514,5007126337.385084,666350.1428571428,922902.7300220459,713412.9763271605
2024-06-25,61802.37023043007,1343304.320448694,647692,8599139219.725155,1603436.5869486302,20716347.29200596,1528706.209719444,6251542089.224145,9455261324.181515,5030280809.608437,654844.4285714285,922072.6379453262,712104.2636419752
2024-06-26,60778.06531776231,1311268.850448659,650991,7206009732.002114,1530394.6528236372,20716347.29200596,1528706.209719444,6611984569.532901,9457561982.693586,5053952488.507271,657468.8571428572,921241.3045679013,710978.7335273369
2024-06-27,61588.17699551594,1110053.92775616,740757,9109773890.610249,1425309.471556768,20716347.29200596,1522913.5475614124,6863707081.024726,9460914655.379473,5078679807.314762,669240.7142857143,920409.8497971781,710158.1168694885
2024-06-28,60301.98189503706,1112864.6174952835,753148,7769851617.4773245,1347198.2580413967,20716347.29200596,1483160.1266722537,7157166836.466364,9465835559.20213,5103318371.8731985,674246.8571428572,919579.7344929453,709627.7940784832
2024-06-29,60871.08684403626,986167.0801891888,724575,2786834507.118608,1256940.4635783446,20716347.29200596,1440173.2370095938,6649688220.16705,9468531160.074085,5122812129.738403,685594.1428571428,918750.7620458554,709018.6950970017
2024-06-30,62754.31036085512,824631.0280279749,669790,2517432852.7164845,1148863.104690752,20716347.29200596,1426823.8112526527,6681818312.046739,9471525592.682156,5139193719.65089,705691.5714285715,917922.3138932979,708415.2337257494
2024-07-01,62833.06706734281,1157550.424044966,897630,8004029099.279483,1151034.9345293054,20716347.29200596,1395153.6966013482,6570438702.704202,9474065913.138374,5154127800.747162,726369.0,917093.2681966489,707749.1445017636
2024-07-02,62024.39451520381,1076219.918866682,771244,6407013371.988002,1132331.1806136495,20716347.29200596,1357675.3973416067,6257277867.31318,9475590401.864058,5165050208.997503,744019.2857142857,916262.9724206348,707001.3847222222
2024-07-03,60232.047441226,980131.1087921888,769336,5876897407.946338,1094281.1626582844,20716347.29200596,1297556.4710867181,6067404678.162355,9476573072.09935,5175692887.904404,760925.7142857143,915431.9057275131,706459.8736375661
2024-07-04,57170.33824918639,983187.2259909816,718883,6197439830.802745,1066507.6784914588,20716347.29200596,1198692.4226013732,5651356955.332712,9476815737.806923,5182332986.82163,757800.8571428572,914599.6197045856,705847.6675970018
2024-07-05,56740.66900761379,820436.4889318154,696821,10995421897.12786,1004989.881101548,20716347.29200596,1149840.428118101,6112152709.568503,9477729473.811764,5195536883.58717,749754.1428571428,913766.2092107582,705234.3098368606
2024-07-06,58208.97853862018,886284.348250338,714216,2796273608.0211287,975313.4978887455,20716347.29200596,1139770.5464483458,6113501152.554578,9478782895.510658,5205321035.673981,748274.2857142857,912932.0163624338,704688.6915740741
2024-07-07,55884.88145343433,705789.1545001898,623559,3044487280.011533,907932.4120416066,20716347.29200596,1111403.6707381988,6188794642.168157,9480005810.461836,5214607348.353993,741669.8571428572,912095.886393298,703981.0977336861
2024-07-08,56650.62117229776,831132.403953785,794358,9954334511.635143,888732.4100196513,20716347.29200596,1079005.7463665304,6467409701.076108,9481921134.183388,5223538401.0964575,726916.7142857143,911258.1353791888,703274.8185890653
2024-07-09,58021.534037779216,758796.2913353225,762308,7253153976.020884,856248.3803485691,20716347.29200596,1032672.8899270078,6588286930.223661,9483624130.000923,5228782273.582115,725640.1428571428,910418.8583730158,702651.3400396825
2024-07-10,57720.30081057975,936274.2874203436,652897,7618602044.274308,876254.8571165128,20716347.29200596,988667.8703345066,6837101878.2705145,9484539265.326323,5230487183.650278,709006.0,909576.5573985891,701712.0314902999
2024-07-11,57369.02621388974,719243.3456516608,668677,7030401947.017342,837001.9792503,20716347.29200596,938253.9006728191,6956096466.30117,9485802753.66364,5232653225.348566,701833.7142857143,908730.8861022928,700657.0694532628
2024-07-12,57907.28272750807,707191.039073034,711202,7410468039.126378,804549.2442059836,20716347.29200596,897372.4109295312,6443960200.872388,9485082436.597681,5231039344.084151,703888.1428571428,907882.4378086419,699655.4733024691
2024-07-13,59225.00122748089,1136048.5973800155,598970,3519448767.171989,887424.0824994916,20716347.29200596,888012.8298835634,6547270937.893939,9485027702.005913,5230917647.011685,687424.4285714285,907030.6379056438,698455.2525705467
2024-07-14,60748.80782384253,793968.3881860822,763804,2351382355.6909966,864060.1589211393,20716347.29200596,881281.0085388533,6448255948.705292,9483549552.153051,5227950713.732666,707459.4285714285,906177.6372619048,697730.5627380952
2024-07-15,64816.93993186202,831293.406287084,782980,9014995578.138378,855868.4707626255,20716347.29200596,869547.7731090575,6314064672.491468,9482325422.305723,5225064797.4439745,705834.0,905323.1292416226,697058.5072663141
2024-07-16,65172.116484995255,790546.1089477685,763529,10054553219.211782,839537.8803089112,20716347.29200596,859763.6807062257,6714264564.375883,9483723900.596388,5228344861.498957,706008.4285714285,904467.672425044,696481.5164638448
2024-07-17,64120.92026283931,912613.6059539388,738827,8544930286.429026,857806.8117201681,20716347.29200596,856949.6744657886,6846597170.397985,9486823110.35962,5237994900.793028,718284.1428571428,903613.0949867726,696324.1748544974
2024-07-18,63959.43004776685,646271.7480937735,768507,6789179034.796744,804923.0458135696,20716347.29200596,856039.4300763002,6812136754.366471,9489823386.543884,5248062793.560821,732545.5714285715,902759.9166578483,696345.2023897707
2024-07-19,66707.06780882782,792484.9135663621,754200,10962263552.993711,801813.5127517678,17168822.43655527,846886.6460130826,7319536113.490376,9495218936.890343,5261600503.177938,738688.1428571428,901907.5272045855,696349.366446208
2024-07-20,67204.95148327693,680121.2914993935,707016,4403700989.203983,771390.4574386742,14177197.585649459,838143.134726675,7445857859.4949465,9501015091.153463,5273746580.982672,754123.2857142857,901055.0825837743,696242.7158289242
2024-07-21,68077.26588801136,662793.8818036402,615317,3427647259.317479,744241.3135299156,11561019.599387584,819358.5658600982,7599609988.584444,9507977437.376198,5289789239.50619,732910.8571428572,900201.313941799,695760.2193915345
2024-07-22,67614.90743512612,927045.123496403,765162,9820735848.34697,789942.2660215376,9599259.87387464,804717.4549293973,7714715741.471385,9515537144.806623,5305756094.530278,730365.4285714285,899345.8118959436,695121.7420723104
2024-07-23,65929.59089767156,747762.3220188867,670068,12969583753.042894,779397.2800208748,8607172.145196522,803044.5919061649,8131148674.875831,9525941247.22454,5324523045.23289,717013.8571428572,898486.2562477954,694028.7659744269
2024-07-24,65399.01927272711,676587.5104698238,703270,9906729691.074932,753694.8376331121,8269553.782371861,795284.3270501412,8325691446.9681015,9537669588.354677,5342995469.699595,711934.2857142857,897622.1671693121,692732.8121957671
2024-07-25,65726.34477302867,689719.549308036,720841,8295375344.609676,737701.015551843,7965935.096241463,784142.523721173,8540862348.369949,9551076710.668926,5362965803.38614,705124.8571428572,896751.9067945327,691131.7773324517
2024-07-26,67896.87874151561,697845.5438572391,703384,10539108694.070734,727737.147628192,7473414.667984516,774993.5276006644,8480411654.238095,9563779900.714628,5381693095.8046,697865.4285714285,895874.252116402,689240.8669312169
2024-07-27,68069.82457818405,698153.5444210498,707837,5601663153.984905,720341.2468264063,7024721.977288864,761657.866545615,8651549106.349655,9577551448.473803,5398408545.119982,697982.7142857143,894989.5474691358,687373.4572927689
2024-07-28,68222.7149148794,553335.6531302661,594822,3513329915.623829,678589.8484023713,6570235.354992685,748495.3993763541,8663789485.821991,9590691704.779726,5411959363.208169,695054.8571428572,894079.8577380953,685429.4136904762
